Путеводитель. Санкт-Петербург,Чередниченко О.В.,"Перед вами обновленный экспресс-гид по Санкт-Петербургу. В нем содержатся краткая информация о Северной столице, советы, как лучше провести первый и второй дни, и 25 главных достопримечательностей. Также в книге вы найдете описания самых интересных мест каждого района города. Гуляйте, знакомьтесь, восхищайтесь ослепительным Санкт-Петербургом и получайте нужную информацию в режиме нон-стоп!К изданию прилагается подробная карта города.",3 000 тг,5,Эксмо,2019 г.,9785041001179,136,Мягкий,10 мм,155 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126757_1459259.jpeg
Путешествие в шахматное королевство,"Авербах Ю.Л., Бейлин М.А.",Неизвестно,4 600 тг,2,Русский шахматный дом,9785946936798,17 мм,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5114019_1447040.jpeg
"Путь бойца. Автобиография без купюр. О себе, победах и поражениях",Монсон Д.,"Эта книга – искренняя и поучительная история Джеффа Монсона, рассказанная им самим. История о борьбе, которая далеко не всегда происходит на ринге.Вспоминая ключевые эпизоды своей биографии, боец восстанавливает цепочку событий, которые сформировали его как спортсмена и как личность. На этих страницах вся его жизнь: начиная с непростого детства и заканчивая переездом в Россию. Вы узнаете, в какие передряги довелось попасть Монсону на разных этапах своей жизни, какие испытания помогли ему закалить свое тело и характер, а также – как в американском спортсмене открылась русская душа.",3 600 тг,0,АСТ,2018 г.,9785171087548,240,Твердый,215 мм x 145 мм,20 мм,385 г.,http://www.bookcity.kz/content/images/thumbs/5122302_1455047.jpeg
"Путь мадридского ""Реала""",Мендис С.,"Путь мадридского ""Реала"" - захватывающая история одного из лучших футбольных клубов на свете. На счету ""галактикос"" феноменальные 12 кубков Лиги чемпионов и 4 Суперкубка УЕФА. Каким образом команде удается выигрывать практически в каждом матче? Все ответы кроются в этой книге.Из нее вы узнаете:- как функционирует клуб, на чем зарабатывает и во что верит - о финансовой системе клуба, в чём ее сходство с устройством лучших команд Главной лиги бейсбола, баскетбольной лиги NBA и NFL - профессиональной лиги американского футбола в США - как работают трансферы- что даёт ""Реалу"" собственная футбольная академия и многое-многое другое!Рекомендуется к прочтению всем фанатам мадридского ""Реала"" - такого детального анализа раньше не проводил никто.",5 100 тг,4,Эксмо,2017 г.,9785699948161,416,Твердый,30 мм,525 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5113971_1447100.jpeg
Путь опережающего кулака,Ли Б.,"О чем эта книга Собрание заметок легендарного Брюса Ли. На первый взгляд они посвящены боевому искусству Джит Кун До, тренировкам и отработке приемов. В Джит Кун До объединены многие стили восточных единоборств, английский и филиппинский бокс. Впервые изданная в 1975 году, эта книга стала одним из самых популярных практических пособий по боевым искусствам. ПУТЬ ОПЕРЕЖАЮЩЕГО КУЛАКА охватывает не только физические, но и духовные аспекты самосовершенствования. За подробным описанием техники стоит глубокая философия человека, который был строг к себе, упорно шел по избранному пути и потому добился успеха. Фишки книги Оригинальные иллюстрации Брюса Ли. Подробное описание теории и практики Джит Кун До, которое сам Ли считал универсальным методом изучения, а не просто техникой боя. Цитаты из книги Что такое кунг-фу? Кунг-фу — это составная часть философии даосизма и буддизма, идеалом которых являются принципы: не сталкиваться лоб в лоб с внешними...",8 700 тг,5,"Манн, Иванов и Фербер",2016-2018 г.,9785001174400,320,Мягкий,290 мм x 205 мм,21 мм,570 г.,http://www.bookcity.kz/content/images/thumbs/5058476_1399711.jpeg
Радар. Сборник шахматных комбинаций,Призант Я.,"Добро пожаловать в волшебный мир шахматных комбинаций! 
При помощи упражнений по системе ""радар"", которые читатель найдёт в книге, отлично тренируются главные компоненты силы игры шахматиста - комбинационное зрение и расчёт вариантов. 
Ярослав Призант - международный мастер и опытный тренер, в 2014 году подготовил чемпиона России, Европы и Мира до 8 лет Илью Маковеева. Его обучающий канал ""Яр Саныч"" на YouTube является одним из самых популярных среди шахматистов всех возрастов.",3 400 тг,1,Русский шахматный дом,2017 г.,9785946935647,152,Твердый,215 мм x 145 мм,13 мм,305 г.,http://www.bookcity.kz/content/images/thumbs/5113816_1427754.jpeg
Развитие выносливости у спортсменов,"Николаев А.А., Семёнов В.Г.","Подготовка высококвалифицированных спортсменов - сложный и длительный процесс. Он немыслим без серьезных профессиональных знаний и обобщения передового практического опыта. В книге приводятся сведения о факторах, определяющих выносливость, причинах утомления при выполнении различных физических упражнений, способах оценки, средствах и методах развития выносливости, подробно рассматриваются вопросы, связанные с характеристикой и организацией тренировочных нагрузок. Для тренеров, специалистов, преподавателей, аспирантов, бакалавров и магистров высших учебных заведений физической культуры и спорта.",4 100 тг,5,Спорт,2017 г.,9785906839725,144,Мягкий,200 мм x 130 мм,9 мм,145 г.,http://www.bookcity.kz/content/images/thumbs/5117119_1438177.jpeg
Развитие силы у спортсменов,"Николаев А.А., Семенов В.Г.","Подготовка высококвалифицированных спортсменов - сложный процесс. Он немыслим без серьезных знаний и обобщения практического опыта.
В книге излагаются сведения о факторах, определяющих Развитие силы у спортсменов, способах оценки, средствах и методах развития максимальной, относительной и взрывной силы, основах методики силовой тренировки.
Для тренеров, специалистов, преподавателей и аспирантов, студентов (бакалавриат, магистратура) высших учебных заведений физической культуры.",5 300 тг,5,Спорт. Человек,2019 г.,9785950018213,Мягкий,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131572_1463954.jpeg
Развитие физических способностей у юных фигуристов,Тузова Е.Н.,"В учебно-методическом пособии, предназначенном тренерам и преподавателям физической культуры, рассказывается о физической подготовке в процессе становления мастерства фигуристов, о средствах и методах развития физических способностей на этапе предварительной подготовки (фигуристы 4-6 лет) и на этапе начальной специализации (фигуристы 7-9 лет). Для студентов, обучающихся по направлению  034300 (62) - Физическая культура.",3 000 тг,0,Человек,2015 г.,9785906131621,80,Мягкий,200 мм x 130 мм,5 мм,250 г.,http://www.bookcity.kz/content/images/thumbs/5114304_1447420.jpeg
Революции на газоне. Книга о футбольных тактиках,Уилсон Д.,"Обсуждение футбола является частью современной жизни - начиная от горячих споров в пабах и заканчивая перемещениями солонки и перечницы по всему обеденному столу. В этой книге Джонатан Уилсон показывает, как тактика распространялась по всему миру: как южноамериканцы избавлялись от колониального порядка, чтобы добавить в народную игру их собственное изящество и как европейцы приносили в жертву индивидуальную технику, чтобы выстроить командную структуру. Постепенно мародерская тактика пятью игроками впереди перевернулась до такой степени, что сегодня никого не удивишь, играя с одним форвардом. Книга ""Революции на газоне"" захватывает не только тем, что объясняет изменение тактики, но будет интересна всем, кто увлекается спортом.",4 300 тг,0,Эксмо,2012 г.,9785699533138,352,Мягкий,240 мм x 170 мм,29 мм,630 г.,http://www.bookcity.kz/content/images/thumbs/5114900_1447917.jpeg
Резервы тренерского мастерства,Команов В.В.,"Эта книга - необычный и увлекательный эксперимент. Впервые предпринята попытка применить древнюю практику - биолокацию - для создания оригинальной методики в тренерской деятельности.Предлагается с ее помощью более эффективно решать многие задачи тренировочного процесса: это и проблемы отбора, и задачи планирования, и осуществление комплексного контроля, и ряд других важных функций в работе тренера.Представленная методика весьма универсальна - она одинаково удобна для любого вида спорта и для любого уровня квалификации тренеров и спортсменов. Она легко осваивается и занимает немного времени.Автор ни в коем случае не призывает заменить традиционные теорию и методику спорта на нечто иное. Наоборот, он убежден, что спортивную науку надо максимально совершенствовать и развивать. Но если при этом возможна поддержка со стороны других методик и средств, то нет смысла от этого отказываться.",4 600 тг,3,Спорт,2017 г.,9785950017858,144,Мягкий,215 мм x 145 мм,9 мм,155 г.,http://www.bookcity.kz/content/images/thumbs/5117116_1450036.jpeg
Рига. Путеводитель,Байстер С.,"Рига очаровывает: шпили церквей и башенки домов дышат историей ночные клубы и рестораны манят прохожих. Отведайте рижского бальзама, посетите Этнографический музей под открытым небом и насладитесь прогулкой по Форбургу. Рига поразит ваше воображение! Велосипедные и автобусные экскурсии, а также речные прогулки по Даугаве. Размещение: от исторического центра до курорта на побережье. Коктейли на веранде высотного отеля или в уютном погребке. Культура: Дом Черноголовых, Художественный музей и многое другое. Экскурсии во дворцы Рундале и Цесиса и на золотые пляжи. Карманный путеводитель Bradt ""Рига"" незаменим и для деловой командировки, и для отдыха в выходные дни.",1 100 тг,0,АСТ,2010 г.,9785170623624,256,Мягкий,13 мм,117 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5018037_1339203.jpeg
Рим и Италия для романтиков,Тимофеев И.В.,"Серия ""Путеводители для романтиков"" - это лучшая серия для тех, кому нравится любоваться закатами, кто знает толк в ""атмосферных местах"", и тех, кто влюблен в путешествия! С ними вы отправитесь по маршрутам, полным открытий, в самые романтические рестораны, уютные отели - туда, где как можно меньше туристических толп и больше счастья. Авторский стиль, оригинальные истории, уникальный контент, яркие иллюстрации, вложенная карта города и подробные карты прогулок - все это под обложкой книг серии ""Путеводители для романтиков"". Размер карты: 50 см х 38 см.",4 600 тг,3,Эксмо,2017 г.,9785699787241,304,Мягкий,17 мм,420 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5092573_1430489.jpeg
Рим. Прогулки по вечному городу.  Аудиогид. Аудиокнига,Хаустова Л.,"Аудиогид - это уникальная возможность познакомиться с городом, не ограничивая себя временными рамками обычной экскурсии и конкретным маршрутом. Ваш персональный экскурсовод позволит: выбирать объекты, которые интересуют лично Вас, осматривать достопримечательности тогда, когда это удобно Вам, прерывать прослушивание записи и продолжать в любой подходящий для Вас момент.Только аудиогид даст Вам возможность остаться с городом наедине, услышать его историю и оценить неповторимое своеобразие -",3 200 тг,2,Элитайл,4607169061703,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5037297_1359262.jpeg
Рим. Путеводитель,Чумичева О.В.,"Перед вами экспресс-гид по Риму. В нем содержится краткая информация о столице, советы, как лучше провести первый и второй дни, и 25 главных достопримечательностей. Также в книге вы найдете описания самых интересных мест каждого района города. Гуляйте, знакомьтесь, восхищайтесь вечным городом и получайте нужную информацию в режиме нон-стоп! К изданию прилагается подробная карта города.",2 700 тг,0,Эксмо,2018 г.,9785040901425,128,Мягкий,180 мм x 110 мм,8 мм,200 г.,http://www.bookcity.kz/content/images/thumbs/2954230_1338624.jpeg
Рим. Путеводитель,"Гарвуд Д., Уильямс Н.","Почему путеводители Lonely Planet - самые лучшие в мире? Все просто: наши авторы - страстные, увлеченные путешественники. 
Они не получают вознаграждения за свои отзывы, так что вы можете быть уверены в том, что их советы не предвзяты и искренни. 
Они посещают все популярные места, но с не меньшим энтузиазмом открывают новые тропы. 
Они лично заходят в тысячи отелей, ресторанов, дворцов, галерей, храмов, прокладывают десятки туристических маршрутов, не ограничиваясь в своих исследованиях только данными из интернета. Они находят новые места, не включенные в другие путеводители. 
Они каждый день говорят с десятками местных жителей, чтобы вы получили сведения из самого сердца страны, которые можно узнать только в личном общении с населением того или иного региона. 
Наши авторы гордятся тем, что узнают все в точности и делятся этим знанием с вами.
В этом путеводителе вы найдете актуальную информацию, ценные советы и вдохновляющие фотографии, а так же удобные карты.",7 600 тг,0,Эксмо,2019 г.,9785041019808,Мягкий,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5132324_1464671.jpeg
Рим. Путеводитель. Карта.,Тимофеев И.В.,"Вы держите в руках путеводитель нового поколения! Гуляя с ним по городу, вы будете удивляться, смеяться, восхищаться вместе с автором. Наш путеводитель интересно читать, он, словно живой, с воодушевлением раскроет перед вами город, который знает наизусть. Никогда не заблудитесь, идя даже непроторенными дорожками, ведь все маршруты прогулок проверены «на себе». Выбирайте на свой вкус: «Рим для романтиков» или «Рим для математиков»? Или, может быть, Рим из «Ангелов и демонов»? А если прогулка по следам Гоголя и Караваджо? В четвертом издании не только обновленная информация и отдельная большая карта с подробным планом улиц города, но и полностью новые полезные разделы: куда пойти в дождь? Какой уникальный опыт можно испытать только здесь? Какие места можно посетить совершенно бесплатно?",5 200 тг,0,Эксмо,2018 г.,9785040923335,320,Мягкий,13 мм,501 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129019_1461481.jpeg
Рио-де-Жанейро. Путеводитель,Неизвестно,"The blue-tabbed Planning Your Trip section at the front of the guide gives you ideas for your trip and practical information to help you organize it. You'll find tours, a host of breaks in the great outdoors, a calendar of events, information on sightseeing, kids' activities, currency, useful words and phrases, and more.",7 700 тг,0,Не указано,2010 г.,9781906261955,288,12 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5048576_1370458.jpeg
Родос. Путеводитель + карта,Неизвестно,"Перед вами экспресс-гид по острову Родос. В нем содержится краткая информация о Родосе, советы, как лучше провести первый и второй дни, и 25 главных достопримечательностей. Также в книге вы найдете описания самых интересных мест каждого района острова. Гуляйте, знакомьтесь, восхищайтесь незабываемым Родосом и получайте нужную информацию в режиме нон-стоп! К изданию прилагается подробная карта острова. Размер карты: 38 см х 39,5 см.",2 800 тг,0,Эксмо,2018 г.,9785699806263,128,Мягкий,7 мм,180 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5094246_1432182.jpeg
Роман с Египтом круглый год,Атон О.,"""Живой путеводитель"" по Египту - ваш друг и помощник в далеком путешествии. Он основан на реальном опыте туристов и местных жителей и содержит ответы на вопросы, которые чаще всего интересуют людей перед поездкой и во время путешествия. С его помощью вы выберете наиболее благоприятное время для поездки, определитесь с курортом и отелем, он подскажет самые интересные программы отдыха и маршруты путешествий на суше и на море. Путеводитель будет сопровождать вас на протяжении всего пути - от приобретения путевки до возвращения домой. Вы найдете здесь как конкретную справочную информацию, так и живые образные рассказы путешественников. Путеводитель пропитан духом Египта и помогает понять страну, в которую вы отправляетесь. С ним ваш отдых будет разнообразным и увлекательным. Для широкого круга читателей.",3 000 тг,4,Гранд-Фаир,2009 г.,9785818315768,336,Мягкий,200 мм x 145 мм,18 мм,388 г.,http://www.bookcity.kz/content/images/thumbs/5022980_1344262.jpeg
Ронда Роузи. Моя борьба,Ронда Р.,"О чем эта книга: Автобиография легендарного бойца Ронды Роузи, которая получила олимпийскую медаль по дзюдо, и, бросив все, ушла в бои без правил. Вся история ее жизни подобна бою на ринге, в котором одно вовремя сделанное движение может решить весь итог битвы. Через боль и кровь эта девушка шла к своей цели и достигла своей мечты. В книге вы узнаете о том, как эта девушка готовилась к каждому выходу на ринг, как тренировалась и питалась, почему отказывалась от чемпионатов и как преодолевала себя для достижения цели. И не сомневайтесь, после прочтения этой биографии у вас не останется сомнений в победе, ведь достигнуть ее может каждый, что и доказала Ронда Роузи. Для кого эта книга: Для победителей и тех, кто еще только начинает продвигаться на пути к славе. Фишки книги: Это первая автобиография борца ММА и при этом прекрасной олимпийской медалистки, которая буквально пробивала себе путь к тому, чтобы стать одной лучших в...",4 500 тг,5,Эксмо,2016 г.,9785699903580,448,Твердый,215 мм x 145 мм,27 мм,560 г.,http://www.bookcity.kz/content/images/thumbs/5095175_1433186.jpeg
"Роскошный бюст. Как сформировать, укрепить, уберечь",Терновой С.,"После рождения ребенка, когда его подносят к груди матери, молочная железа выполняет свое предназначение. Но такие механизмы срабатывают не часто, два-три раза в жизни женщины, когда она становится матерью. Все остальное время молочная железа неактивна и служит лишь предметом эстетической красоты и воплощением женственности. В этот период она наиболее беззащитна и требует специального ухода. Как уберечь ее от заболеваний и предотвратить самое коварное из них - рак молочной железы? Как увеличить размер молочных желез без травмирующих операций? Как сформировать естественный ""бюстгальтер"" из мышц, поддерживающих грудь? Как сделать грудь упругой? На эти и другие вопросы, волнующие каждую женщину, вы найдете ответы в этом издании. Книга адресована женщинам и любящим их мужчинам.",1 300 тг,0,АСТ,2012 г.,9785271414114,208,Мягкий,215 мм x 145 мм,15 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5013980_1335699.jpeg
"Россия на чемпионатах Европы: и золото, и серебро, и бронза",Неизвестно,"У российского футбола - юбилей. В сентябре этого года исполняется ровно 50 лет, как наши соотечественники стартовали в самых престижных соревнованиях на континенте - командных первенствах Европы. Турниры последних не лет даже - десятилетий! - российских поклонников футбола приучили к печали: то мы из группы никак не выходим, а то и вовсе в число финалистов не попадаем. И почему-то все при этом забываем о том, что именно наша славная дружина образца 1960 года является первым обладателем Кубка Европы, а последующие три поколения советских футболистов участвовали в финальных поединках чемпионатов Европы - совершенно неправдоподобный по нынешним временам результат...",2 000 тг,0,Эксмо,2008 г.,9785699297733,480,Твердый,200 мм x 130 мм,28 мм,592 г.,http://www.bookcity.kz/content/images/thumbs/5003784_1325868.jpeg
"Россия, вперед! Национальная сборная: любимые игроки, легендарные матчи",Неизвестно,"В фанатской энциклопедии, посвященной сборной России, вы найдете все самые важные факты об истории нашей национальной команды. Лучшие игроки, тренеры и составы, а также памятные матчи и турниры - все под одной обложкой. В издание включено большое количество архивных фотографий.«У меня есть способности, а Яшин - это футбольный бог. Как Пеле и Марадона», - Мануэль Нойер, вратарь сборной Германии и мюнхенской «Баварии»«Аленичев был для меня особым игроком. Это один из самых умных футболистов из тех, которых я встречал. Я никогда не забуду этого человека»,  Жозе Моуринью, тренер «Манчестер Юнайтед»«Канчельскис — фантастический игрок. На поле он был необычайно быстрым и — что важно — умел удерживать мяч даже на скорости. Боже, какой же это был крутой футболист!» — Петер Шмейхель, экс-голкипер сборной ДанииЯшин. Нетто. Дасаев. Канчельскис. Аленичев. Акинфеев. В истории футбольной сборной России очень много громких имен. Игроки нашей национальной команды неоднократно заявляли о себе на мировой арене. Именно благодаря им в российской футбольной истории есть победы над Францией, Англией и Голландией, золотые медали Евро-1960 и бронза Евро-2008.Эти и другие эпохальные моменты нашли отражение на страницах фанатской энциклопедии. Максимально информативное и подробно проиллюстрированное издание познакомит с ярчайшими событиями в истории национальной футбольной команды, лучшими игроками, тренерами и матчами. Благодаря книге вы получите полное представление об истории сборной России по футболу.",2 600 тг,3,Эксмо,2018 г.,9785040892037,48,Твердый,290 мм x 205 мм,8 мм,385 г.,http://www.bookcity.kz/content/images/thumbs/5120726_1453442.jpeg
Россия. Атлас автодорог,Неизвестно,"На картах атласа на первом плане дороги высоких категорий, по которым осуществляется межрегиональное сообщение. Карты не перегружены деталями: населённые пункты показаны наиболее крупные, ориентирные, узловые и конечные. Поэтому по ним удобно планировать поездки на дальние расстояния.",4 100 тг,5,АСТ,2019 г.,9785171073039,Твердый,18 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127162_1459647.jpeg
Россия. Кулинарный путеводитель,Абанина А.,На английском языке.,1 000 тг,0,Живой язык,2006 г.,9785803302094,224,Мягкий,143 мм x 103 мм,10 мм,111 г.,http://www.bookcity.kz/content/images/thumbs/5037680_1359494.jpeg
Россия. Обычаи и этикет,Неизвестно,"Путеводитель по России написан английской слависткой Айрин Слэттер в 1999 году и неоднократно переиздавался. Доброжелательный взгляд на Россию, которая столь быстро меняется в новых исторических условиях, напомнит русскому читателю о нашем недавнем прошлом и выразительно подчеркнет те обнадеживающие изменения, которые происходят в нашей стране. Книга рассчитана на широкий круг читателей.",400 тг,1,АСТ,2010 г.,9785170547852,96,Мягкий,165 мм x 107 мм,5 мм,52 г.,http://www.bookcity.kz/content/images/thumbs/5046110_1367674.jpeg
"Ростов. Ростовская область. Планы городов: Азов, Батайск, Каменск-Шахтинский, Новочеркасск, Сальск, Тага",Неизвестно,"Вашему вниманию предлагается атлас, включающий в себя: - план г. Ростов-на-Дону и городов Ростовской области, - планы городов Ростовской области, - указатель названий улиц г. Ростова-на-Дону, - карта Ростовской области.",1 000 тг,0,ДиЭмБи,2006 г.,4607048952276,96,Мягкий,215 мм x 145 мм,5 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5028583_1351379.jpeg
Рубинштейн выигрывает. 100 шахматных шедевров великого маэстро,Кмох Г.,"Впервые на русском языке издается наиболее полный сборник комментированных партий одного из сильнейших шахматистов первой половины XX века. Творения гениального Акибы Рубинштейна по сей день поражают глубиной и последовательностью замыслов и, без сомнения, будут очень полезны всем, кто хочет научиться позиционной игре. Ганс Кмох - известный австрийский мастер, литератор и методист, автор ряда классических шахматных трудов. Для широкого круга любителей шахмат.",5 200 тг,2,Русский шахматный дом,2014 г.,9785946931922,232,Твердый,215 мм x 145 мм,15 мм,380 г.,http://www.bookcity.kz/content/images/thumbs/5018078_1336556.jpeg
Румыния. Исторический путеводитель,Низовский А.Ю.,"Путеводитель в популярной форме рассказывает об истории Румынии и ее достопримечательностях - исторических, природных, культурных, - как страны и целом, так и ее основных исторических областей и городов. Вы узнаете о главных румынских курортах (природных, подземных соляных, морских, горнолыжных и других) и об их бальнеологических заведениях, а также о туристических маршрутах, которые познакомят вас с самыми интересными местами страны.",1 400 тг,2,Вече,2005 г.,9785953308298,272,Мягкий,200 мм x 130 мм,16 мм,323 г.,http://www.bookcity.kz/content/images/thumbs/5028130_1348708.jpeg
Русский Север,Кочергин И.,Вашему вниманию предлагается красочный путеводитель по Русскому Северу.,1 800 тг,0,Аякс-Пресс,2007 г.,9785941612383,96,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5008064_1330486.jpeg
Саламанка. Памятники всемирного наследия,Грицак Е.Н.,"В старой Европе есть немало древних городов, сохранивших нетронутыми свои исторические и архитектурные памятники. Небольшой испанский город Саламанка выделяется среди них особо. Самые известные испанские писатели, начиная с Сервантеса, восхищались Саламанкой. По нынешнему облику Саламанки можно проследить развитие различных архитектурных стилей. Поэт-философ прошлого века Мигель де Унамуно посвятил городу поэму, прославляющую нежный золотистый камень, давший начало саламанской архитектуре в стиле платереско. Саламанку часто называют маленьким Римом.",800 тг,0,Вече,2006 г.,9785953312592,240,Твердый,165 мм x 130 мм,15 мм,250 г.,http://www.bookcity.kz/content/images/thumbs/5029609_1348849.jpeg
Сало Флор. Горький чешский шоколад,Мощенко В.,"Автор долгое время дружил с Сало Флором - знаменитым чешско-советским гроссмейстером. Все эти годы Сало Михайлович поверял ему тайны своей внешне благополучной, но исполненной внутренней драмы жизни - жизни беженца, лишенного родины. Из этих откровений и родилась эта книга. Книга содержит также лучшие образцы богатейшего комбинационного творчества Флора.",6 000 тг,2,Рипол Классик,2016 г.,9785386087296,368,Твердый,215 мм x 145 мм,27 мм,780 г.,http://www.bookcity.kz/content/images/thumbs/5081744_1420454.jpeg
"Самозащита без оружия. Как победить в драке на улице, не владея боевыми искусствами",Диденко М.А.,"О чем эта книга:  Беспокоит ли вас ваша безопасность? Безопасность ваших родных, близких? Если нет, можете смело закрывать страницу. Если да, то именно в книге ""Самозащита без оружия: как победить в драке на улице, не владея боевыми искусствами"" вы найдете самые полезные и эффективные советы в плане самозащиты и безопасности.  Для кого эта книга:  ""Самозащита без оружия: как победить в драке на улице, не владея боевыми искусствами"" подойдет абсолютно всем. Эта книга составлена опытными профессионалами в своей области, каждый из которых внес лепту в ее создание в пределах своей компетенции. Людьми, для которых безопасность и самозащита – это профессия, ремесло, искусство. Потому что не может один и тот же человек быть одновременно экспертом по безопасности, инструктором по самозащите, практическим психологом (с криминальным акцентом) и опытным юристом.  Фишки книги:  В этой книге даны простые, эффективные приемы, не требующие большой физической силы и навыков, а также даны рекомендации по разрешенным средствам самозащиты (газовые баллончики, шокеры) и использованию подручных средств или импровизированного оружия (палка, бутылка, ручка, ключ). Все приемы можно изучать самостоятельно, с друзьями, дома.",3 700 тг,5,Эксмо,2017 г.,9785699936908,160,Твердый,19 мм,515 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5104256_1440684.jpeg
